"xs" "ys" "goodcol" "goodcex" "goodpch" "goodbg"
"523" 733.936890156474 149.36619842444 1 0.5 21 1
"524" 328.112149762455 582.249729169168 1 0.5 21 1
"525" 84.6836029086262 852.722949589322 1 0.5 21 1
"526" 163.840600871481 766.340250899253 1 0.5 21 1
"527" 775.958865066059 185.337709671542 1 0.5 21 1
"528" 159.040952473879 809.885724351021 1 0.5 21 1
"529" 479.862699483056 485.822180749771 1 0.5 21 1
"530" 331.341844296549 618.93709881386 1 0.5 21 1
"531" 794.928914331831 137.88263602033 1 0.5 21 1
"532" 600.986039533745 331.59596494958 1 0.5 21 1
"533" 477.208020619582 478.796934484406 1 0.5 21 1
"534" 175.599917152431 746.010200859953 1 0.5 21 1
"535" 303.897670668084 617.386572121181 1 0.5 21 1
"536" 887.136719585396 68.8930953732886 1 0.5 21 1
"537" 170.716262736823 815.795302720411 1 0.5 21 1
"538" 55.9880740009248 900.527303882576 1 0.5 21 1
"539" 839.615404687356 142.597565972877 1 0.5 21 1
"540" 934.906561963726 6.9746413145099 1 0.5 21 1
"541" 734.985961334314 193.443541080065 1 0.5 21 1
"542" 155.414815992117 789.872750434159 1 0.5 21 1
"543" 491.748495888896 511.733643909843 1 0.5 21 1
"544" 41.8405762640759 840.771819488271 1 0.5 21 1
"545" 612.509901484009 306.382935197143 1 0.5 21 1
"546" 614.271786541212 348.680998177009 1 0.5 21 1
"547" 445.200941048097 525.097734981127 1 0.5 21 1
"548" 144.818783155642 797.030488169762 1 0.5 21 1
"549" 594.13616459351 389.048316696503 1 0.5 21 1
"550" 523.038864450064 397.549238051336 1 0.5 21 1
"551" 671.829755045474 294.770106457941 1 0.5 21 1
"552" 245.44525743695 724.008236595497 1 0.5 21 1
"553" 645.585162867792 306.727487323048 1 0.5 21 1
"554" 42.8096175193787 887.109179490647 1 0.5 21 1
"555" 681.263571069576 236.703693186821 1 0.5 21 1
"556" 990.948355104774 -86.1809546618787 1 0.5 21 1
"557" 880.793015484232 44.4153020571171 1 0.5 21 1
"558" 76.7949224216864 843.037685110085 1 0.5 21 1
"559" 65.6143184751272 927.751509180806 1 0.5 21 1
"560" 396.247515233699 529.140043553777 1 0.5 21 1
"561" 40.4774622409604 904.098749433927 1 0.5 21 1
"562" 826.018654846121 180.354474035269 1 0.5 21 1
"563" 155.197188572492 730.513382853526 1 0.5 21 1
"564" 978.126068424899 -84.2300467211087 1 0.5 21 1
"565" 308.332194492687 647.962980176863 1 0.5 21 1
"566" 556.166212586686 403.571876557799 1 0.5 21 1
"567" 189.094273000956 723.256270908621 1 0.5 21 1
"568" 73.0910188518465 852.89330531738 1 0.5 21 1
"569" 703.920789784752 311.594110018681 1 0.5 21 1
"570" -19.2605499760248 954.166395326374 1 0.5 21 1
"571" 731.197194627021 217.676442681125 1 0.5 21 1
"572" 281.56570995925 633.667351002015 1 0.5 21 1
"573" 496.814030513633 460.843778816244 1 0.5 21 1
"574" 759.227027755696 155.711256431944 1 0.5 21 1
"575" 777.324634790421 113.82055723517 1 0.5 21 1
"576" -33.8960234657861 1034.19366612511 1 0.5 21 1
"577" 672.116756334435 285.049044093563 1 0.5 21 1
"578" 50.7888773921877 893.171957147937 1 0.5 21 1
"579" 486.473112704698 524.311334544807 1 0.5 21 1
"580" 797.976666071918 166.496671613355 1 0.5 21 1
"581" 768.328418093733 91.5916021389912 1 0.5 21 1
"582" 388.024999678601 588.441392945197 1 0.5 21 1
"583" 635.900704923552 277.376638079688 1 0.5 21 1
"584" 757.397858332843 265.37577334665 1 0.5 21 1
"585" 149.400816601701 781.957011363732 1 0.5 21 1
"586" 256.008443969768 657.894821472594 1 0.5 21 1
"587" 245.524481334724 668.123986965067 1 0.5 21 1
"588" 618.00163887674 307.141556048139 1 0.5 21 1
"589" 391.721620422322 533.909661774047 1 0.5 21 1
"590" 449.948269710876 562.08911295445 1 0.5 21 1
"591" 718.599618703593 248.871555320659 1 0.5 21 1
"592" 499.105806567241 455.791256308995 1 0.5 21 1
"593" 276.80331961019 649.894185311067 1 0.5 21 1
"594" 654.26761272829 274.562239332612 1 0.5 21 1
"595" 88.4277703124098 933.082421178098 1 0.5 21 1
"596" 587.117131287232 351.572116443247 1 0.5 21 1
"597" 683.172127208672 276.021463366539 1 0.5 21 1
"598" 895.05325400969 102.259518756916 1 0.5 21 1
"599" 810.016569914296 111.492193166215 1 0.5 21 1
"600" 320.634190842975 587.77828441054 1 0.5 21 1
"601" 883.653485402465 75.9681145180828 1 0.5 21 1
"602" 444.177835260052 504.697223209936 1 0.5 21 1
"603" 646.509314631112 390.063100586083 1 0.5 21 1
"604" 379.386278311722 596.055205017708 1 0.5 21 1
"605" 652.309842139948 309.863294446438 1 0.5 21 1
"606" 586.410457082093 416.692412820792 1 0.5 21 1
"607" 287.488763011061 641.519116748064 1 0.5 21 1
"608" 289.548399287742 648.406697851202 1 0.5 21 1
"609" -35.951154853683 906.761254752529 1 0.5 21 1
"610" 372.7052527247 526.909949543334 1 0.5 21 1
"611" 257.8254269436 683.58325138795 1 0.5 21 1
"612" 888.23013874935 34.9965211726758 1 0.5 21 1
"613" 691.562878736295 206.57248434489 1 0.5 21 1
"614" 885.854687693063 69.0569461195151 1 0.5 21 1
"615" 798.54679327691 201.915965210496 1 0.5 21 1
"616" 208.837740798481 748.41988063439 1 0.5 21 1
"617" 15.6096104765311 968.765969992765 1 0.5 21 1
"618" 422.275225387421 545.631446245813 1 0.5 21 1
"619" 367.360199615359 527.351919500922 1 0.5 21 1
"620" 564.526627806481 451.113123190461 1 0.5 21 1
"621" 469.272035988979 442.992889340045 1 0.5 21 1
"622" 368.720270204358 507.218179432085 1 0.5 21 1
"623" 596.086456289049 366.960965545051 1 0.5 21 1
"624" 651.537275593728 298.510266506562 1 0.5 21 1
"625" 790.043573302682 189.257273006874 1 0.5 21 1
"626" 766.225395828951 143.320842222842 1 0.5 21 1
"627" 2.74404415395111 896.419487263234 1 0.5 21 1
"628" 155.609778640792 808.509793909855 1 0.5 21 1
"629" 804.888811253477 128.310731500068 1 0.5 21 1
"630" 602.492994384374 296.077168404577 1 0.5 21 1
"631" 553.143226611428 361.506711003614 1 0.5 21 1
"632" 902.183943870477 23.5306546614345 1 0.5 21 1
"633" 788.883958896622 161.405496713608 1 0.5 21 1
"634" 612.762719695456 363.544347776626 1 0.5 21 1
"635" 601.538619992789 413.8383088847 1 0.5 21 1
"636" -31.188377016224 952.635920808337 1 0.5 21 1
"637" 936.613670829684 -9.76107274774528 1 0.5 21 1
"638" 694.654923456255 295.90916778651 1 0.5 21 1
"639" 806.890301289968 121.543316606736 1 0.5 21 1
"640" 718.906077777501 175.50861889595 1 0.5 21 1
"641" 251.841631357092 770.614530488378 1 0.5 21 1
"642" 92.1289221034385 827.590508780994 1 0.5 21 1
"643" 868.108936259523 78.9722820829907 1 0.5 21 1
"644" 158.58166430844 772.523790606418 1 0.5 21 1
"645" 317.845151049551 593.463799267712 1 0.5 21 1
"646" 837.075348314829 62.3099770872606 1 0.5 21 1
"647" 996.363039023709 -110.809512357283 1 0.5 21 1
"648" 95.4897119081579 841.786850734604 1 0.5 21 1
"649" -40.264033479616 959.457234909809 1 0.5 21 1
"650" 701.921645458788 196.864884139541 1 0.5 21 1
"651" 900.647591485176 94.4671990757917 1 0.5 21 1
"652" 2.4066498153843 951.596467761817 1 0.5 21 1
"653" 376.431432843674 609.974993388791 1 0.5 21 1
"654" 910.784409497865 46.7083316722981 1 0.5 21 1
"655" 944.520181161352 12.5718212031787 1 0.5 21 1
"656" 400.629802932963 517.748800785391 1 0.5 21 1
"657" 148.024527239613 768.857956214714 1 0.5 21 1
"658" 983.244249399286 -13.5419606990248 1 0.5 21 1
"659" 794.145545538049 251.038391326745 1 0.5 21 1
"660" 324.732966115698 562.097257759314 1 0.5 21 1
"661" 243.496308871545 692.883024088056 1 0.5 21 1
"662" 36.9026111322455 952.995709699836 1 0.5 21 1
"663" 56.3184419646859 865.237353317042 1 0.5 21 1
"664" 656.272468657698 279.53747969813 1 0.5 21 1
"665" 293.124471534975 727.095759285611 1 0.5 21 1
"666" 120.015276712365 821.207394835742 1 0.5 21 1
"667" 698.759735480417 260.030191978189 1 0.5 21 1
"668" 471.223972493317 472.388866644483 1 0.5 21 1
"669" 871.981196082197 67.9870790532427 1 0.5 21 1
"670" 683.616801316384 256.286825041662 1 0.5 21 1
"671" 835.402058262844 111.974226626303 1 0.5 21 1
"672" 998.869191505946 -47.3392365538531 1 0.5 21 1
"673" 180.681594763882 711.019520717363 1 0.5 21 1
"674" 3.95002221921459 948.515337760607 1 0.5 21 1
"675" 156.833146256395 720.476446288464 1 0.5 21 1
"676" 481.950552738272 539.344308808144 1 0.5 21 1
"677" 877.328493446112 -4.97107693380521 1 0.5 21 1
"678" 83.2116613630205 813.285164391053 1 0.5 21 1
"679" 500.254562497139 411.834382589877 1 0.5 21 1
"680" 855.984601262026 99.324034499354 1 0.5 21 1
"681" 123.412670847028 731.309732788119 1 0.5 21 1
"682" 910.621316486504 9.05209010694377 1 0.5 21 1
"683" 429.406154341996 555.711434964979 1 0.5 21 1
"684" 595.887173817027 342.008708437099 1 0.5 21 1
"685" -16.9076382764615 936.280155998892 1 0.5 21 1
"686" 885.475261253305 74.7300348844992 1 0.5 21 1
"687" 619.87863072427 339.046009275809 1 0.5 21 1
"688" 345.061605691444 644.371450958067 1 0.5 21 1
"689" 442.750232410617 520.642472200289 1 0.5 21 1
"690" 189.773132628761 732.894133086344 1 0.5 21 1
"691" 146.851425548084 802.245548934139 1 0.5 21 1
"692" 525.145712215453 437.293860537451 1 0.5 21 1
"693" 836.333342012949 103.309745480389 1 0.5 21 1
"694" 413.01572707016 551.835309466619 1 0.5 21 1
"695" 778.971110889688 133.831725953954 1 0.5 21 1
"696" 917.012459924445 2.87556062394144 1 0.5 21 1
"697" 201.480287592858 740.879864065633 1 0.5 21 1
"698" 941.62169728661 -14.0995628491868 1 0.5 21 1
"699" 254.745908000041 735.234363815513 1 0.5 21 1
"700" 318.404507054947 588.714663739445 1 0.5 21 1
"701" 962.312172551174 17.6072414931211 1 0.5 21 1
"702" 156.909603462555 823.761897252793 1 0.5 21 1
"703" 924.302512640134 46.595820997667 1 0.5 21 1
"704" 694.415184261743 274.479249339279 1 0.5 21 1
"705" 65.8761366852559 873.158882492071 1 0.5 21 1
"706" 238.789506361354 651.635300628626 1 0.5 21 1
"707" 315.285168972332 668.307501053058 1 0.5 21 1
"708" 66.1861100466922 895.197259715037 1 0.5 21 1
"709" 287.055180117022 647.680721289676 1 0.5 21 1
"710" 623.674560221843 257.531472359734 1 0.5 21 1
"711" 775.370793114416 159.325722980178 1 0.5 21 1
"712" 470.667913439684 477.233030810341 1 0.5 21 1
"713" 438.250885077287 504.57600313158 1 0.5 21 1
"714" 687.166267167777 299.997627744742 1 0.5 21 1
"715" -4.30851655546576 891.460528999698 1 0.5 21 1
"716" 342.729395651259 645.06228190148 1 0.5 21 1
"717" 993.929264240433 -66.6386692893871 1 0.5 21 1
"718" 295.668136316817 670.903688551841 1 0.5 21 1
"719" 991.732055891771 -41.4146803152676 1 0.5 21 1
"720" 482.233543950133 470.06319320504 1 0.5 21 1
"721" 44.3348398199305 906.763118430103 1 0.5 21 1
"722" 955.043798894621 4.58078852082924 1 0.5 21 1
"723" 628.429831296671 326.814333071308 1 0.5 21 1
"724" 601.422557316255 376.903956892667 1 0.5 21 1
"725" 678.057308949064 293.655606115581 1 0.5 21 1
"726" 59.5727536245249 819.185573469362 1 0.5 21 1
"727" 639.748287480325 273.595537032619 1 0.5 21 1
"728" 209.769641596358 711.475317095216 1 0.5 21 1
"729" 549.264074140228 457.798942946094 1 0.5 21 1
"730" 153.957011050079 807.370853737565 1 0.5 21 1
"731" 94.0494131296873 841.741082842146 1 0.5 21 1
"732" 265.576269617304 624.180243289775 1 0.5 21 1
"733" 468.209634476807 467.533390892223 1 0.5 21 1
"734" 418.24308418436 473.400038983709 1 0.5 21 1
"735" 292.780035664327 696.262295019824 1 0.5 21 1
"736" 886.705056531355 85.0070048942359 1 0.5 21 1
"737" 947.135503182653 3.9146727686646 1 0.5 21 1
"738" 937.819336703978 20.0675062144266 1 0.5 21 1
"739" 357.411355525255 593.569775929795 1 0.5 21 1
"740" 128.774315793999 834.332273426659 1 0.5 21 1
"741" 818.758262472693 85.5195238022044 1 0.5 21 1
"742" 509.119329438545 463.91913084243 1 0.5 21 1
"743" 337.97613682691 625.576933784683 1 0.5 21 1
"744" 393.891890626401 516.008832563142 1 0.5 21 1
"745" 79.2402304243296 845.936095383924 1 0.5 21 1
"746" 934.089035762008 0.513731160354277 1 0.5 21 1
"747" 677.873809600715 256.584664446161 1 0.5 21 1
"748" 759.117352648173 137.559360577035 1 0.5 21 1
"749" 742.447501746938 261.764455463914 1 0.5 21 1
"750" 919.849520653952 88.1190379457638 1 0.5 21 1
"751" 634.468142467085 309.494845627335 1 0.5 21 1
"752" 650.655567867216 287.09353306451 1 0.5 21 1
"753" 189.162210840732 716.645955996417 1 0.5 21 1
"754" 84.7284564631991 797.986123205221 1 0.5 21 1
"755" 2.81403360422701 956.866468486154 1 0.5 21 1
"756" 167.480843886733 734.586483073908 1 0.5 21 1
"757" 832.979093061294 117.364764494286 1 0.5 21 1
"758" 349.666144268122 636.463869512578 1 0.5 21 1
"759" 92.7772129303776 853.341389922359 1 0.5 21 1
"760" 2.27939202450216 913.372010013545 1 0.5 21 1
"761" 387.981937616132 504.775503226513 1 0.5 21 1
"762" 358.497732912656 616.736952687026 1 0.5 21 1
"763" 637.608223769348 335.857530331588 1 0.5 21 1
"764" 444.449450448155 534.603318431556 1 0.5 21 1
"765" 118.465384969022 816.357807091875 1 0.5 21 1
"766" 658.409023215063 333.272741115708 1 0.5 21 1
"767" 255.977332929615 697.31520405696 1 0.5 21 1
"768" 230.00112719601 688.823641887457 1 0.5 21 1
"769" 136.631698219571 825.364744537217 1 0.5 21 1
"770" 326.262212428264 635.082104034321 1 0.5 21 1
"771" 297.754734696355 634.899589264428 1 0.5 21 1
"772" 957.726557832211 -11.9566963244597 1 0.5 21 1
"773" 507.630117156077 448.217145893446 1 0.5 21 1
"774" 122.854655527044 807.340782959138 1 0.5 21 1
"775" 305.831524787936 700.287018363984 1 0.5 21 1
"776" 273.094177490566 614.411483791898 1 0.5 21 1
"777" 869.428178772796 87.7751031797003 1 0.5 21 1
"778" 25.4466593964025 975.688560691833 1 0.5 21 1
"779" 119.41892815521 802.913945591098 1 0.5 21 1
"780" 392.186189186759 564.843761272281 1 0.5 21 1
"781" -24.2796182632446 933.447140873085 1 0.5 21 1
"782" 868.212687561754 71.2425138582313 1 0.5 21 1
"783" 166.885120200459 763.760541261904 1 0.5 21 1
"784" 344.185929582454 601.211202151776 1 0.5 21 1
"785" 413.422587688547 487.50076627217 1 0.5 21 1
"786" 776.948993757833 205.85087409895 1 0.5 21 1
"787" 163.700605102349 731.288007613277 1 0.5 21 1
"788" 373.468691657763 665.270066996394 1 0.5 21 1
"789" 700.655483233277 242.98816149458 1 0.5 21 1
"790" 494.772740406916 459.702950686639 1 0.5 21 1
"791" 772.872999869287 195.489365049671 1 0.5 21 1
"792" 0.960305728949606 971.573466923999 1 0.5 21 1
"793" 77.1144037949853 876.924608609258 1 0.5 21 1
"794" 397.086283133831 558.463311188387 1 0.5 21 1
"795" 494.460840604734 522.333494373319 1 0.5 21 1
"796" 96.9856056151912 831.456944466672 1 0.5 21 1
"797" 657.461127091665 308.158314291122 1 0.5 21 1
"798" 879.231491265818 83.2034851697163 1 0.5 21 1
"799" 254.585513717029 667.80075561916 1 0.5 21 1
"800" 64.36420584796 877.416239531419 1 0.5 21 1
"801" 723.388759198133 272.849369126503 1 0.5 21 1
"802" 528.372224455234 452.650756778164 1 0.5 21 1
"803" 142.426631227136 862.239291999626 1 0.5 21 1
"804" 896.021006652154 -5.19694097193069 1 0.5 21 1
"805" 56.2526339665055 922.003290725308 1 0.5 21 1
"806" 354.301472159568 622.330915512522 1 0.5 21 1
"807" 507.648680661805 427.522717646034 1 0.5 21 1
"808" 582.923681719694 377.534913783785 1 0.5 21 1
"809" 326.579205074813 612.371851214848 1 0.5 21 1
"810" 664.551960409153 317.334455934946 1 0.5 21 1
"811" 75.1415817881934 873.404869247085 1 0.5 21 1
"812" 93.4027253068052 868.413545902721 1 0.5 21 1
"813" 779.288217704743 170.657126855326 1 0.5 21 1
"814" 261.501057550777 683.452509004204 1 0.5 21 1
"815" 648.714457813185 297.865198166415 1 0.5 21 1
"816" 325.35343967611 638.502084713139 1 0.5 21 1
"817" 312.025780358817 629.088265085987 1 0.5 21 1
"818" 626.161542662885 371.768035944795 1 0.5 21 1
"819" 111.017823475413 736.660231677931 1 0.5 21 1
"820" 336.921476770658 584.642041497071 1 0.5 21 1
"821" 592.130973492749 386.722934383528 1 0.5 21 1
"822" 228.904947207775 631.557378025755 1 0.5 21 1
"823" 369.088370492682 530.586323496386 1 0.5 21 1
"824" 515.429579478223 428.074853202613 1 0.5 21 1
"825" 474.376527254935 451.982727803394 1 0.5 21 1
"826" 435.155982233118 533.682263132937 1 0.5 21 1
"827" 925.102362036705 -5.22233432702575 1 0.5 21 1
"828" 473.064884648193 524.990813694604 1 0.5 21 1
"829" 406.610851141158 568.93486425552 1 0.5 21 1
"830" 156.48703770712 782.444347967391 1 0.5 21 1
"831" 931.094769400079 29.1384272424445 1 0.5 21 1
"832" 295.385095966049 684.252968380401 1 0.5 21 1
"833" 604.59314630134 319.582422970925 1 0.5 21 1
"834" 282.475589925889 608.648769144581 1 0.5 21 1
"835" 389.485234429594 546.390128933563 1 0.5 21 1
"836" 502.559528069105 430.782028125517 1 0.5 21 1
"837" 438.361840730067 494.256819671724 1 0.5 21 1
"838" 636.175274068955 356.456853274819 1 0.5 21 1
"839" 638.692818710115 314.155754830738 1 0.5 21 1
"840" 99.2733923718333 857.390635974566 1 0.5 21 1
"841" 538.628846791107 394.753977363186 1 0.5 21 1
"842" 765.77949936036 192.979008186934 1 0.5 21 1
"843" 63.7677438557148 909.690563852254 1 0.5 21 1
"844" 896.217450557742 66.8276456736776 1 0.5 21 1
"845" -29.5683281146921 1000.60001572196 1 0.5 21 1
"846" 488.813501805998 459.69008111365 1 0.5 21 1
"847" 824.564118986018 91.6910887518676 1 0.5 21 1
"848" 446.745938702952 540.506336153407 1 0.5 21 1
"849" 532.034029916395 373.558359546273 1 0.5 21 1
"850" 345.569365110714 652.183655905467 1 0.5 21 1
"851" 54.5158637803979 890.354333080863 1 0.5 21 1
"852" -32.2027676156722 966.556560569578 1 0.5 21 1
"853" 992.818892153446 -32.7670783327141 1 0.5 21 1
"854" 971.733780368231 -59.9322888448843 1 0.5 21 1
"855" 37.5372486771084 908.616463222605 1 0.5 21 1
"856" 694.55501427874 243.129655984435 1 0.5 21 1
"857" 492.304428305943 486.542025962174 1 0.5 21 1
"858" 729.252299654763 261.81262066645 1 0.5 21 1
"859" 891.499878070317 75.5167126060136 1 0.5 21 1
"860" 555.695507570636 394.803560319468 1 0.5 21 1
"861" 563.598020293284 386.394877333658 1 0.5 21 1
"862" 241.191028174944 659.99559825988 1 0.5 21 1
"863" -14.3362119677477 935.198270258864 1 0.5 21 1
"864" 236.941774410661 747.888930533469 1 0.5 21 1
"865" 721.17678130744 247.662294041474 1 0.5 21 1
"866" 948.776662501041 47.2261451429578 1 0.5 21 1
"867" 863.753830443602 101.533115059484 1 0.5 21 1
"868" 547.926122660283 418.619097851891 1 0.5 21 1
"869" 756.099482253194 212.346474978389 1 0.5 21 1
"870" 368.74568577623 580.956660627509 1 0.5 21 1
"871" 911.184610205237 36.7127625067147 1 0.5 21 1
"872" 604.995002574287 337.034728218404 1 0.5 21 1
"873" 458.949003275484 532.080436172644 1 0.5 21 1
"874" 910.226664564107 39.6366288953275 1 0.5 21 1
"875" 623.819842701778 362.030153611593 1 0.5 21 1
"876" 320.638833369594 541.541251176926 1 0.5 21 1
"877" 207.293825421948 683.218030629868 1 0.5 21 1
"878" 916.830298327841 31.2410427182441 1 0.5 21 1
"879" 682.32184931403 280.018776477996 1 0.5 21 1
"880" 676.128457218874 220.02751938248 1 0.5 21 1
"881" 855.530337244272 67.9050046868992 1 0.5 21 1
"882" 246.881337603554 689.703424760815 1 0.5 21 1
"883" -20.3164125909097 949.076276396652 1 0.5 21 1
"884" 717.005757661536 221.456715577637 1 0.5 21 1
"885" 766.859250573907 144.048864974761 1 0.5 21 1
"886" 180.919219029602 716.162092756229 1 0.5 21 1
"887" 284.939563379157 682.619696234622 1 0.5 21 1
"888" 397.742734197527 553.178996605366 1 0.5 21 1
"889" -12.9994275979698 893.662652324865 1 0.5 21 1
"890" 716.33165179519 223.259233117689 1 0.5 21 1
"891" 470.133989385795 507.562340932574 1 0.5 21 1
"892" 1.67494654888287 887.662502119064 1 0.5 21 1
"893" 671.731823158916 302.474454036823 1 0.5 21 1
"894" 561.381379829254 365.212762874072 1 0.5 21 1
"895" 141.071868373547 811.715239658384 1 0.5 21 1
"896" 739.162546722218 191.554675354544 1 0.5 21 1
"897" 574.584011675324 428.996700497998 1 0.5 21 1
"898" 483.122692920733 511.821764600151 1 0.5 21 1
"899" 148.195601289626 816.163488992037 1 0.5 21 1
"900" 721.268228814006 270.390181884618 1 0.5 21 1
"901" 761.652344046161 136.333125555515 1 0.5 21 1
"902" 900.904474291019 52.3216965778373 1 0.5 21 1
"903" 600.297597574536 302.37948424085 1 0.5 21 1
"904" -41.4087069686502 981.284339677432 1 0.5 21 1
"905" 143.419666937552 840.150470347851 1 0.5 21 1
"906" 461.088098632172 402.539504502395 1 0.5 21 1
"907" 974.018587742466 -59.345255307009 1 0.5 21 1
"908" 42.1450624475256 848.054512374862 1 0.5 21 1
"909" 473.943478043657 457.326440129434 1 0.5 21 1
"910" 819.780439510942 97.5466239192604 1 0.5 21 1
"911" 128.066038584802 870.741844290163 1 0.5 21 1
"912" 741.48748004809 170.349718919287 1 0.5 21 1
"913" 602.089760021772 373.329618255174 1 0.5 21 1
"914" 160.08609913988 740.603501272597 1 0.5 21 1
"915" 425.98607490072 505.053587731774 1 0.5 21 1
"916" 923.294050735421 62.1613741763629 1 0.5 21 1
"917" 533.121082780417 453.415999021414 1 0.5 21 1
"918" 978.784132271539 -52.3385302524047 1 0.5 21 1
"919" 557.640373450704 400.285696524222 1 0.5 21 1
"920" 176.407430018298 817.035954413734 1 0.5 21 1
"921" 317.891815654002 631.938076034586 1 0.5 21 1
"922" -32.637663569767 947.53844549756 1 0.5 21 1
"923" 143.492318445351 811.493564773013 1 0.5 21 1
"924" -36.0222510294989 958.479347026049 1 0.5 21 1
"925" 888.646116957534 53.2155474995755 1 0.5 21 1
"926" 442.016517627053 441.543948214445 1 0.5 21 1
"927" 465.747201198246 466.475825258127 1 0.5 21 1
"928" 803.039112279657 197.905822073394 1 0.5 21 1
"929" 411.295421351679 499.900489585818 1 0.5 21 1
"930" -44.5190032478422 967.187488426764 1 0.5 21 1
"931" 243.867216433864 709.113705187766 1 0.5 21 1
"932" 72.5389466504566 867.292466279933 1 0.5 21 1
"933" 834.66328632785 214.130761597192 1 0.5 21 1
"934" 314.793146227021 574.77501722201 1 0.5 21 1
"935" 492.324358900078 487.46634400292 1 0.5 21 1
"936" 441.086154803634 496.369663381648 1 0.5 21 1
"937" 371.87056359835 583.538389519689 1 0.5 21 1
"938" 808.052100543864 144.822333078455 1 0.5 21 1
"939" 925.722748809494 62.9332432743337 1 0.5 21 1
"940" 924.780210538302 -4.55179297531651 1 0.5 21 1
"941" 391.49198110681 565.35214139198 1 0.5 21 1
"942" 609.841318265535 355.671482198108 1 0.5 21 1
"943" 425.904591102153 537.832871261519 1 0.5 21 1
"944" 272.849058930296 629.233514477495 1 0.5 21 1
"945" 709.182101639453 216.718345132456 1 0.5 21 1
"946" 258.511573553551 690.343384253773 1 0.5 21 1
"947" 912.249803345185 1.84374982006912 1 0.5 21 1
"948" 584.83258158667 304.55848037115 1 0.5 21 1
"949" -9.82602693838999 935.107734981921 1 0.5 21 1
"950" -16.3157718721777 987.764701012577 1 0.5 21 1
"951" 373.739893443417 552.262332770616 1 0.5 21 1
"952" 393.642305803951 644.054590287508 1 0.5 21 1
"953" 787.842014082707 184.299306190584 1 0.5 21 1
"954" 263.841263053473 695.72605580121 1 0.5 21 1
"955" 780.045510118362 189.909854917968 1 0.5 21 1
"956" 426.12591200741 446.741562108022 1 0.5 21 1
"957" 909.81031646952 20.7679023626757 1 0.5 21 1
"958" 123.753896553535 834.796623425946 1 0.5 21 1
"959" -39.6100452286191 1021.46928902315 1 0.5 21 1
"960" 212.886190006975 689.324947208826 1 0.5 21 1
"961" 725.763421098236 213.697668496416 1 0.5 21 1
"962" 593.235623463988 381.91572869536 1 0.5 21 1
"963" 61.9047052576207 873.221655786905 1 0.5 21 1
"964" -2.60809962637722 1027.7867504195 1 0.5 21 1
"965" 12.1129391249269 911.796707476994 1 0.5 21 1
"966" 950.840336235706 -31.6537152410787 1 0.5 21 1
"967" 677.79609678546 300.903419122485 1 0.5 21 1
"968" 913.217850087676 10.9384634801137 1 0.5 21 1
"969" 651.795734756161 285.326058619344 1 0.5 21 1
"970" 590.217649412807 418.943463065635 1 0.5 21 1
"971" 273.484488320537 610.418269207568 1 0.5 21 1
"972" -49.8080727178603 970.387730873791 1 0.5 21 1
"973" 273.348645155784 659.116437668133 1 0.5 21 1
"974" 737.324479978997 188.155074128232 1 0.5 21 1
"975" 324.00174299255 625.064291407508 1 0.5 21 1
"976" 818.328675965313 92.9380497999804 1 0.5 21 1
"977" 577.282984252088 399.604202506905 1 0.5 21 1
"978" 559.821766894311 421.537590110857 1 0.5 21 1
"979" 112.66517478507 761.181856373312 1 0.5 21 1
"980" 985.651987162419 -34.6894720350378 1 0.5 21 1
"981" 355.862515745685 619.459208849056 1 0.5 21 1
"982" 872.721455874853 60.4092064591649 1 0.5 21 1
"983" 818.87920408044 121.200168385372 1 0.5 21 1
"984" 865.680161176715 67.2668229321307 1 0.5 21 1
"985" 821.330761525314 120.643592851423 1 0.5 21 1
"986" -7.61185319861397 947.360792135182 1 0.5 21 1
"987" -22.1565842395648 998.00165457916 1 0.5 21 1
"988" 713.42228964204 325.365650798138 1 0.5 21 1
"989" 328.696032194421 688.263589579822 1 0.5 21 1
"990" 468.625589949079 553.383370075508 1 0.5 21 1
"991" 158.358157088514 724.137405548287 1 0.5 21 1
"992" 113.548351544887 849.151781744473 1 0.5 21 1
"993" 572.164189163595 335.798903418081 1 0.5 21 1
"994" 136.479245126247 815.986367271649 1 0.5 21 1
"995" 589.903743960895 378.454304111078 1 0.5 21 1
"996" 185.876225365791 817.585402122319 1 0.5 21 1
"997" 521.773463266436 451.993360111196 1 0.5 21 1
"998" 491.908198071178 454.236746837221 1 0.5 21 1
"999" 233.460139320232 699.522253086487 1 0.5 21 1
"1000" 704.125556256622 267.340230913225 1 0.5 21 1
"1001" 817.795114708133 128.971071546376 1 0.5 21 1
"1002" 808.045169268735 153.748542287976 1 0.5 21 1
"1003" 427.844127244316 561.756134164018 1 0.5 21 1
"1004" 554.782452888321 347.055729493725 1 0.5 21 1
"1005" 405.688226839993 545.942264139649 1 0.5 21 1
"1006" 675.246882485226 256.420695850696 1 0.5 21 1
"1007" 827.097870910075 90.0280587824249 1 0.5 21 1
"1008" 946.977299614809 24.5237564367852 1 0.5 21 1
"1009" 814.271960663609 130.478934118033 1 0.5 21 1
"1010" 229.358775576111 697.532901681767 1 0.5 21 1
"1011" 929.767981253099 26.7437559530829 1 0.5 21 1
"1012" 497.720070311334 470.896531821795 1 0.5 21 1
"1013" 267.715545149986 684.618047134755 1 0.5 21 1
"1014" 110.608439170755 839.383558269502 1 0.5 21 1
